,Name,Age,Weight,Height,rank_position,slug_game,discipline_title,Sport
137598,Takeshi KATO,26.0,56.0,164.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137599,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137600,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137601,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137602,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137603,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137604,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137605,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137606,Akinori NAKAYAMA,25.0,59.0,163.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137607,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137608,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137609,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137610,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137611,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137612,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137613,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137614,Eizo KENMOTSU,20.0,57.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137621,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137622,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137623,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137624,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137625,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137626,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137627,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137628,Mikhail VORONIN,23.0,65.0,170.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137629,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137630,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137631,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137632,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137633,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137634,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137635,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137636,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137637,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137638,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137639,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137640,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137641,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137642,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137643,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137644,Eizo KENMOTSU,20.0,57.0,161.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137647,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137648,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137649,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137650,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137651,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137652,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137653,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137654,Yukio ENDO,31.0,58.0,161.0,6.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137851,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137852,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137853,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137854,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137855,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137856,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137857,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137858,Sawao KATO,22.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137859,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137860,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137861,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137862,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137863,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137864,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137865,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137866,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137867,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137868,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137869,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137870,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137871,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137872,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137873,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137874,Akinori NAKAYAMA,25.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137875,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137876,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137877,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137878,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137879,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137880,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137881,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137882,Eizo KENMOTSU,20.0,57.0,161.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137883,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137884,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137885,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137886,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137887,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137888,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137889,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137890,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137892,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137893,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137894,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137895,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137896,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137897,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137898,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137899,Viktor KLIMENKO,19.0,61.0,169.0,7.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137900,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137901,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137902,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137903,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137904,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137905,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137906,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137907,Yukio ENDO,31.0,58.0,161.0,8.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137908,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137909,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137910,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137911,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137912,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137913,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137914,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
137915,Miroslav CERAR,28.0,73.0,172.0,9.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138308,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138309,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138310,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138311,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138312,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138313,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138314,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138315,Akinori NAKAYAMA,25.0,59.0,163.0,1.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138316,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138317,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138318,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138319,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138320,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138321,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138322,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138323,Mikhail VORONIN,23.0,65.0,170.0,2.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138324,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138325,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138326,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138327,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138328,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138329,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138330,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138331,Sawao KATO,22.0,59.0,163.0,3.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138332,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138333,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138334,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138335,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138336,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138337,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138338,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138339,Mitsuo TSUKAHARA,20.0,66.0,167.0,4.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138340,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138341,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138342,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138343,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138344,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138345,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138346,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138347,Takeshi KATO,26.0,56.0,164.0,5.0,mexico-city-1968,Gymnastics Artistic,Gymnastics Artistic
138349,Pierfranco VIANELLI,21.0,73.0,177.0,1.0,mexico-city-1968,Cycling Road,Cycling Road
138350,Pierfranco VIANELLI,21.0,73.0,177.0,1.0,mexico-city-1968,Cycling Road,Cycling Road
138351,Leif MORTENSEN,22.0,70.0,180.0,2.0,mexico-city-1968,Cycling Road,Cycling Road
138352,Leif MORTENSEN,22.0,70.0,180.0,2.0,mexico-city-1968,Cycling Road,Cycling Road
138358,Giovanni BRAMUCCI,21.0,70.0,178.0,8.0,mexico-city-1968,Cycling Road,Cycling Road
138359,Giovanni BRAMUCCI,21.0,70.0,178.0,8.0,mexico-city-1968,Cycling Road,Cycling Road
138361,Marian KEGEL,23.0,72.0,174.0,10.0,mexico-city-1968,Cycling Road,Cycling Road
138362,Marian KEGEL,23.0,72.0,174.0,10.0,mexico-city-1968,Cycling Road,Cycling Road
138522,Daniel MORELON,24.0,79.0,181.0,1.0,mexico-city-1968,Cycling Track,Cycling Track
138523,Daniel MORELON,24.0,79.0,181.0,1.0,mexico-city-1968,Cycling Track,Cycling Track
138524,Giordano TURRINI,26.0,72.0,171.0,2.0,mexico-city-1968,Cycling Track,Cycling Track
138525,Pierre TRENTIN,24.0,75.0,171.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138526,Pierre TRENTIN,24.0,75.0,171.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138527,Pierre TRENTIN,24.0,75.0,171.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138531,Leijn LOEVESIJN,19.0,75.0,176.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138532,Leijn LOEVESIJN,19.0,75.0,176.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138533,Leijn LOEVESIJN,19.0,75.0,176.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138534,Dino VERZINI,24.0,69.0,169.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138537,Xaver KURMANN,20.0,71.0,178.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138538,Xaver KURMANN,20.0,71.0,178.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138540,Cipriano CHEMELLO,23.0,74.0,174.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138541,Cipriano CHEMELLO,23.0,74.0,174.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138542,Paul CRAPEZ,21.0,74.0,182.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138543,Paul CRAPEZ,21.0,74.0,182.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138544,Rupert KRATZER,23.0,73.0,181.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138558,Pierre TRENTIN,24.0,75.0,171.0,1.0,mexico-city-1968,Cycling Track,Cycling Track
138559,Pierre TRENTIN,24.0,75.0,171.0,1.0,mexico-city-1968,Cycling Track,Cycling Track
138560,Pierre TRENTIN,24.0,75.0,171.0,1.0,mexico-city-1968,Cycling Track,Cycling Track
138562,Janusz KIERZKOWSKI,21.0,88.0,185.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138563,Janusz KIERZKOWSKI,21.0,88.0,185.0,3.0,mexico-city-1968,Cycling Track,Cycling Track
138565,Roger GIBBON,29.0,78.0,172.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138566,Roger GIBBON,29.0,78.0,172.0,5.0,mexico-city-1968,Cycling Track,Cycling Track
138567,Leijn LOEVESIJN,19.0,75.0,176.0,6.0,mexico-city-1968,Cycling Track,Cycling Track
138568,Leijn LOEVESIJN,19.0,75.0,176.0,6.0,mexico-city-1968,Cycling Track,Cycling Track
138569,Leijn LOEVESIJN,19.0,75.0,176.0,6.0,mexico-city-1968,Cycling Track,Cycling Track
138573,Heinz RICHTER,21.0,84.0,184.0,10.0,mexico-city-1968,Cycling Track,Cycling Track
138574,Heinz RICHTER,21.0,84.0,184.0,10.0,mexico-city-1968,Cycling Track,Cycling Track
138575,Herbert HONZ,26.0,77.0,182.0,10.0,mexico-city-1968,Cycling Track,Cycling Track
138606,Roland MATTHES,17.0,74.0,189.0,1.0,mexico-city-1968,Swimming,Swimming
138607,Roland MATTHES,17.0,74.0,189.0,1.0,mexico-city-1968,Swimming,Swimming
138608,Roland MATTHES,17.0,74.0,189.0,1.0,mexico-city-1968,Swimming,Swimming
138612,James SHAW,18.0,73.0,189.0,5.0,mexico-city-1968,Swimming,Swimming
138613,James SHAW,18.0,73.0,189.0,5.0,mexico-city-1968,Swimming,Swimming
138614,James SHAW,18.0,73.0,189.0,5.0,mexico-city-1968,Swimming,Swimming
138616,Reinhard BLECHERT,21.0,80.0,183.0,7.0,mexico-city-1968,Swimming,Swimming
138617,Reinhard BLECHERT,21.0,80.0,183.0,7.0,mexico-city-1968,Swimming,Swimming
138618,Reinhard BLECHERT,21.0,80.0,183.0,7.0,mexico-city-1968,Swimming,Swimming
138628,Denise LANGFORD,14.0,49.0,162.0,7.0,mexico-city-1968,Swimming,Swimming
138629,Denise LANGFORD,14.0,49.0,162.0,7.0,mexico-city-1968,Swimming,Swimming
138645,Heike HUSTEDE-NAGEL,22.0,64.0,170.0,5.0,mexico-city-1968,Swimming,Swimming
138646,Heike HUSTEDE-NAGEL,22.0,64.0,170.0,5.0,mexico-city-1968,Swimming,Swimming
138647,Heike HUSTEDE-NAGEL,22.0,64.0,170.0,5.0,mexico-city-1968,Swimming,Swimming
138650,Yasuko FUJII,18.0,56.0,165.0,8.0,mexico-city-1968,Swimming,Swimming
138651,Yasuko FUJII,18.0,56.0,165.0,8.0,mexico-city-1968,Swimming,Swimming
138652,Yasuko FUJII,18.0,56.0,165.0,8.0,mexico-city-1968,Swimming,Swimming
138653,Yasuko FUJII,18.0,56.0,165.0,8.0,mexico-city-1968,Swimming,Swimming
138661,Ralph HUTTON,20.0,86.0,183.0,4.0,mexico-city-1968,Swimming,Swimming
138662,Ralph HUTTON,20.0,86.0,183.0,4.0,mexico-city-1968,Swimming,Swimming
138663,Ralph HUTTON,20.0,86.0,183.0,4.0,mexico-city-1968,Swimming,Swimming
138664,Ralph HUTTON,20.0,86.0,183.0,4.0,mexico-city-1968,Swimming,Swimming
138665,Ralph HUTTON,20.0,86.0,183.0,4.0,mexico-city-1968,Swimming,Swimming
138666,Alain MOSCONI,19.0,80.0,181.0,5.0,mexico-city-1968,Swimming,Swimming
138667,Alain MOSCONI,19.0,80.0,181.0,5.0,mexico-city-1968,Swimming,Swimming
138668,Alain MOSCONI,19.0,80.0,181.0,5.0,mexico-city-1968,Swimming,Swimming
138701,Wendy BURRELL,16.0,54.0,165.0,5.0,mexico-city-1968,Swimming,Swimming
138702,Wendy BURRELL,16.0,54.0,165.0,5.0,mexico-city-1968,Swimming,Swimming
138703,Wendy BURRELL,16.0,54.0,165.0,5.0,mexico-city-1968,Swimming,Swimming
138719,Mark SPITZ,18.0,73.0,183.0,3.0,mexico-city-1968,Swimming,Swimming
138720,Mark SPITZ,18.0,73.0,183.0,3.0,mexico-city-1968,Swimming,Swimming
138721,Mark SPITZ,18.0,73.0,183.0,3.0,mexico-city-1968,Swimming,Swimming
138722,Mark SPITZ,18.0,73.0,183.0,3.0,mexico-city-1968,Swimming,Swimming
138723,Mark SPITZ,18.0,73.0,183.0,3.0,mexico-city-1968,Swimming,Swimming
138728,Zachary ZORN,21.0,86.0,193.0,8.0,mexico-city-1968,Swimming,Swimming
138729,Zachary ZORN,21.0,86.0,193.0,8.0,mexico-city-1968,Swimming,Swimming
138759,Ralph HUTTON,20.0,86.0,183.0,2.0,mexico-city-1968,Swimming,Swimming
138760,Ralph HUTTON,20.0,86.0,183.0,2.0,mexico-city-1968,Swimming,Swimming
138761,Ralph HUTTON,20.0,86.0,183.0,2.0,mexico-city-1968,Swimming,Swimming
138762,Ralph HUTTON,20.0,86.0,183.0,2.0,mexico-city-1968,Swimming,Swimming
138763,Ralph HUTTON,20.0,86.0,183.0,2.0,mexico-city-1968,Swimming,Swimming
138764,Alain MOSCONI,19.0,80.0,181.0,3.0,mexico-city-1968,Swimming,Swimming
138765,Alain MOSCONI,19.0,80.0,181.0,3.0,mexico-city-1968,Swimming,Swimming
138766,Alain MOSCONI,19.0,80.0,181.0,3.0,mexico-city-1968,Swimming,Swimming
138767,Gregory BROUGH,17.0,79.0,187.0,4.0,mexico-city-1968,Swimming,Swimming
138768,Gregory BROUGH,17.0,79.0,187.0,4.0,mexico-city-1968,Swimming,Swimming
138786,Claude MANDONNAUD,18.0,60.0,167.0,6.0,mexico-city-1968,Swimming,Swimming
